sku,url_key,meta_title,meta_keywords,meta_description
VP11,amara-crochet-shorts,Amara Crochet Shorts,"Amara Crochet Shorts,Fashion Bottoms",The Amara Crochet Shorts are just…wow. Rows of varying crochet patterns cover a complementary linen short. These shorts are overflowing with hand-stitched details that will garner attention (the good kind).        Features: Set on waist. Side zip. Sit
VP10,portia-shorts,Portia Shorts,"Portia Shorts,Fashion Bottoms",The Portia Shorts take the classic combo of black and white and add the contemporary edge of a dress short. Feminine scalloped edges finish these shorts and make them truly elegant.  Features: Elastic drawstring waist . Scalloped edges. Sit just below th
VP09,lenora-crochet-shorts,Lenora Crochet Shorts,"Lenora Crochet Shorts,Fashion Bottoms",The Lenora Crochet Shorts are perfect for those days when the weather dictates your wardrobe options. The good news is you can keep cool and still look good. These cotton shorts have got you covered.  Features: Elastic waist . Drawstring waist. Sit just
VP08,bella-eyelet-capris,Bella Eyelet Capris,"Bella Eyelet Capris,Fashion Bottoms",The Bella Eyelet Capris are a reminder of simpler days. Pair these with a vibrant top and you're off for whatever the day holds in store. Prepare yourself for thoughtful design and impeccable seam placement. Features: Set on waist. Zip fly. Sit just belo
VP07,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP06,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP05,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP04,clara-wide-leg-pants,Clara Wide Leg Pants,"Clara Wide Leg Pants,Fashion Bottoms","Slip on the Clara Wide Leg Pants and you'll immediately begin to feel something like an ocean breeze sweep over you. These pants are wrinkle-resistant and easy going, just like you.  Features: Cotton fold-down waistband. Wrinkle-resistant linen. Sits jus"
VP03,camilla-palazzo-pants,Camilla Palazzo Pants,"Camilla Palazzo Pants,Fashion Bottoms",The Camilla Palazzo Pants are a toss up when it comes to fashion or function. And really it doesn't matter because you'll love them for both. They carry amazing detail without the need for structure.  Features: Elastic waistband. Pull on. Sits at the wai
VP02,gloria-palazzo-pants,Gloria Palazzo Pants,"Gloria Palazzo Pants,Fashion Bottoms","The Gloria Palazzo Pants are pretty much the best pants ever. Dress them up or dress them down. Throw them on in lieu of a skirt and feel sweet freedom from the constraints of regular pants.  Features: Elastic waistband. Pull on. Sits at the waist. 32"" i"
VP01,selena-pants,Selena Pants,"Selena Pants,Fashion Bottoms",The Selena Pants are one of the more form-fitting pieces in the Venia collection. But don't be fooled by their appearance. These gems are made with soft pima cotton and just the right amount of stretch. Features: Cotton waistband. Drawstring waist. Sits
VD12,petra-sundress,Petra Sundress,"Petra Sundress,Dresses",The Petra Sundress strikes a delightful balance between fun and functional. The easy style of this dress lends itself to relaxing and having a good time. Put your hands in the pockets and just chill.   Features: V-neck. Capped sleeve. Hits above the knee
VD11,athena-tank-dress,Athena Tank Dress,"Athena Tank Dress,Dresses",The Athena Tank Dress offers a high level of structure &amp; details without sacrificing comfort. The collar and front pocket accents paired with pleating detail give a polished look with little effort.    Features: Crewneck. Sleeveless. Hits above the k
VD10,claudia-crochet-dress,Claudia Crochet Dress,"Claudia Crochet Dress,Dresses",The Claudia Dress is made to be paired with your favorite wardrobe basics. The sheer cotton material is perfect over a tank top and a pair of leggings. Gorgeous crochet details complete the look.  Features: Scoop neck. Short sleeves. Hits above the knee.
VD09,alexia-maxi-dress,Alexia Maxi Dress,"Alexia Maxi Dress,Dresses",The Alexia Maxi Dress laughs at the notion that horizontal stripes are a no-no. The pattern in this dress creates a wonderful slimming effect. Add in the exceptionally soft fabric and it's downright irresistible.      Features: Scoop neck. Capped sleeves
VD08,valentina-tank-dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar
VD07,paulina-draped-tank-dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a"
VD06,flora-tank-dress,Flora Tank Dress,"Flora Tank Dress,Dresses","The Flora Tank Dress is soft to the touch, featuring a sheer, crushed velvet overlay that adds texture without heat. The vertical pattern of the design elegantly slims and camouflages.     Features: Scoop neck. Two layers. Hits above the knee. Elastic wa"
VD05,veronica-maxi-dress,Veronica Maxi Dress,"Veronica Maxi Dress,Dresses",The Veronica Maxi Dress is literally a tall drink of water. Perfect for those days when you'd rather be sitting on the beach. This dress will keep you feeling cool on the even the hottest days.  Features: Scoop neck. Knot racerback. Hits at the ankles. E
VD04,felicia-maxi-dress,Felicia Maxi Dress,"Felicia Maxi Dress,Dresses","The Felicia Maxi Dress is your go-to on the days when you don't feel like wearing anything at all. This dress is lightweight without being see-through, and forgiving exactly where you need it to be.  Features: Scoop neck. Spaghetti straps. Hits below the"
VD03,karena-halter-dress,Karena Halter Dress,"Karena Halter Dress,Dresses","The Karena Halter Dress loves to be the center of attention. The jersey material of this dress resists wrinkles, and hangs beautifully in all the right places. It's perfect for a long day of sun &amp; fun.  Features: Halter top. Open back, neck tie. Hits"
VD02,candace-dress,Candace Dress,"Candace Dress,Dresses","The Candace dress is the perfect escape for the days when you just can't bear the thought of wearing pants. From the serene pattern of the fabric to the incredibly soft material, everything about this dress says “ahhhhh."" Features: Deep v-neck. Draped "
VD01,angelina-tank-dress,Angelina Tank Dress,"Angelina Tank Dress,Dresses",The Angelina Tank Dress is simple yet sophisticated. This dress can be thrown over a swimsuit for last minute lunch plans or belted for dinner on the patio. The high-low hemline gives it the perfect amount of swing.  Features: Scoopneck. Sleeveless. Hits
VA10,stretch-belt-with-leather-clasp,Stretch Belt With Leather Clasp,"Stretch Belt With Leather Clasp,Fashion Accessories","S: 28"" L; M: 30"" L; L: 32"" L. 2"" W. Cotton, leather. Fold over front clasp. Wipe clean. "
VA09,thin-leather-braided-belt,Thin Leather Braided Belt,"Thin Leather Braided Belt,Fashion Accessories","S: 28"" L; M: 30"" L; L: 32"" L. 1"" W. 100% Leather. Braided pattern. Rounded metal buckle. Wipe clean. "
VA08,thick-leather-braided-belt,Thick Leather Braided Belt,"Thick Leather Braided Belt,Fashion Accessories","S: 28"" L; M: 30"" L; L: 32"" L. 3"" W. 100% Leather. Braided pattern. Rounded metal buckle. Wipe clean. "
VA07,laser-cut-stretch-belt,Laser Cut Stretch Belt,"Laser Cut Stretch Belt,Fashion Accessories","S: 28"" L; M: 30"" L; L: 32"" L. 4"" W. Leather, elastic. Rounded metal buckle. Wipe clean. "
VA06,natalia-scarf,Natalia Scarf,"Natalia Scarf,Fashion Accessories","This is the perfect addition to add a touch of whimsy to your favorite outfit. Oversized for versatility, this scarf will quickly become your new best friend.  72"" L x 42"" W. Cotton/Viscose blend. "
VA05,luna-scarf,Luna Scarf,"Luna Scarf,Fashion Accessories","This is the perfect addition to add a touch of whimsy to your favorite outfit. Oversized for versatility, this scarf will quickly become your new best friend.  72"" L x 42"" W. Cotton/Viscose blend. "
VA04,antonia-infinity-scarf,Antonia Infinity Scarf,"Antonia Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA03,ombre-infinity-scarf,Ombre Infinity Scarf,"Ombre Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA02,carola-infinity-scarf,Carola Infinity Scarf,"Carola Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VA01,dulcea-infinity-scarf,Dulcea Infinity Scarf,"Dulcea Infinity Scarf,Fashion Accessories","Made of super soft pima cotton, this lightweight scarf is laid out in a chic, continuous loop. Double it or drape it to create the perfect embellishment to any ensemble. 58"" L x 32"" W. Cotton/Viscose blend. "
VM01-BL-XS,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-BL-S,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-BL-M,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-BL-L,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-BL-XL,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-GR-XS,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-GR-S,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-GR-M,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-GR-L,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-GR-XL,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-OR-XS,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-OR-S,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-OR-M,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-OR-L,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01-OR-XL,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
VM01,chaz-kangaroo-hoodie,Chaz Kangaroo Hoodie,"Chaz Kangaroo Hoodie,Fashion Accessories","Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear."
